2014-08-15 01:42:51,872 [Worker-88] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:42:51,874 [Worker-88] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:42:51,874 [Worker-88] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:43:38,026 [Worker-91] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:43:38,028 [Worker-91] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:43:38,030 [Worker-91] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:43:38,030 [Worker-91] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:43:42,062 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:43:42,064 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:43:42,066 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:43:42,066 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:44:06,358 [Worker-91] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:44:06,359 [Worker-91] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:44:06,361 [Worker-91] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:44:06,361 [Worker-91] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:46:08,506 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:08,512 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:46:08,513 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:08,514 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:46:15,473 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:15,475 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:46:15,477 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:15,477 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:46:31,747 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:31,751 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:46:31,753 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:31,754 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:46:36,640 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:36,642 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:46:36,644 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:36,644 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:46:54,324 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:54,327 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:46:54,329 [Worker-95] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:54,330 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:46:58,248 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:58,251 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:46:58,259 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:46:58,259 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:47:04,177 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:04,179 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:47:04,181 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:04,181 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:47:05,918 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:05,920 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:47:05,922 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:05,922 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:47:17,523 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:17,526 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:47:17,528 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:17,528 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:47:38,417 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:38,420 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:47:38,422 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:38,422 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:47:53,483 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:53,485 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:47:53,487 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:53,487 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:47:55,823 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:55,827 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:47:55,829 [Worker-90] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:47:55,830 [Worker-90] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:48:03,431 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:03,434 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:48:03,436 [Worker-69] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:03,436 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:48:05,085 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:05,088 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:48:05,091 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:05,091 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:48:10,741 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:10,743 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:48:10,745 [Worker-86] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:10,745 [Worker-86] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:48:14,869 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:14,870 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:48:14,872 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:48:14,872 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:57:46,939 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:57:46,944 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:57:46,946 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:57:46,947 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:57:51,240 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:57:51,241 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:57:51,243 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:57:51,244 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:57:53,939 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:57:53,941 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:57:53,943 [Worker-103] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:57:53,944 [Worker-103] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:58:13,522 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:58:13,525 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:58:13,526 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:58:13,527 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 01:58:20,121 [Worker-104] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:58:20,123 [Worker-104] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 01:58:20,124 [Worker-104] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 01:58:20,125 [Worker-104] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:13:22,309 [Worker-114] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:22,315 [Worker-114] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:13:22,316 [Worker-114] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:22,317 [Worker-114] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:13:23,371 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:23,373 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:13:23,374 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:23,375 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:13:38,136 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:38,139 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:13:38,141 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:38,141 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:13:50,079 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:50,082 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:13:50,084 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:13:50,084 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:14:09,333 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:09,335 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:14:09,337 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:09,338 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:14:14,569 [Worker-116] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:14,573 [Worker-116] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:14:14,576 [Worker-116] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:14,576 [Worker-116] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:14:37,526 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:37,528 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:14:37,530 [Worker-119] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:37,531 [Worker-119] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:14:44,948 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:44,952 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:14:44,956 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:14:44,957 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:15:07,370 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:07,372 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:15:07,373 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:07,374 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:15:11,529 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:11,532 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:15:11,535 [Worker-121] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:11,535 [Worker-121] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:15:28,870 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:28,874 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:15:28,876 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:28,876 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:15:39,347 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:39,350 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:15:39,351 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:39,352 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:15:46,179 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:46,185 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:15:46,189 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:15:46,190 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:16:02,358 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:16:02,361 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:16:02,363 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:16:02,363 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:16:28,634 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:16:28,636 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:16:28,638 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:16:28,638 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:17:04,294 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:17:04,300 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:17:04,304 [Worker-120] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:17:04,304 [Worker-120] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:17:18,756 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:17:18,765 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:17:18,767 [Worker-118] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:17:18,768 [Worker-118] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:18:25,576 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:18:25,581 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:18:25,582 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:18:25,583 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
2014-08-15 02:18:56,712 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:18:56,715 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2014-08-15 02:18:56,716 [Worker-117] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2014-08-15 02:18:56,717 [Worker-117] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/russell/Documents/workspaces/sound/Sounds/src/test/resources
